 # generated with HiggsSignals version 2.0.0beta on 10.03.2017 at 16:17
 # settings: latestresults, effC, peak, gaussian
 #
 # column abbreviations
 #   n          : line id of input
 #   Mh(i)      : Neutral Higgs boson masses in GeV
 #   Mhplus(i)  : Charged Higgs boson masses in GeV
 #   csq(mu)    : Chi^2 from the signal strengths observables
 #   csq(mh)    : Chi^2 from the Higgs mass observables
 #   csq(tot)   : total Chi^2
 #   nobs(mu)   : number of signal strength observables
 #   nobs(mh)   : number of Higgs mass observables
 #   nobs(tot)  : total number of observables
#   Pvalue     : Probability, given csq(tot) and ndf=nobs(tot)-  0
 #   additional : optional additional data stored in <prefix>additional.dat (e.g. tan beta)
 #
 #cols:  n           Mh(1)           Mh(2)           Mh(3)       Mhplus(1)         csq(mu)         csq(mh)         csq(tot) nobs(mu) nobs(mh) nobs(tot)    Pvalue   additional(1)   additional(2)
 #
           127     114.165         138.894         130.000         152.707         231.543        0.103691E-20     231.543        85     4    89    0.122125E-13     130.000         8.50000    
           128     114.798         138.323         130.000         152.752         235.159         23.8435         259.002        85     4    89     0.00000         130.000         9.00000    
           129     115.363         137.813         130.000         152.799         238.927         21.1963         260.123        85     4    89     0.00000         130.000         9.50000    
           130     115.870         137.353         130.000         152.848         231.044         28.3018         259.346        85     4    89     0.00000         130.000         10.0000    
           131     116.327         136.937         130.000         152.898         234.967         26.2623         261.229        85     4    89     0.00000         130.000         10.5000    
           132     116.742         136.560         130.000         152.949         238.477         24.5034         262.980        85     4    89     0.00000         130.000         11.0000    
           133     117.119         136.216         130.000         153.003         240.373         32.7274         273.101        85     4    89     0.00000         130.000         11.5000    
           134     117.463         135.902         130.000         153.057         243.785         29.8452         273.631        85     4    89     0.00000         130.000         12.0000    
           135     117.779         135.613         130.000         153.114         247.027         48.3127         295.339        85     4    89     0.00000         130.000         12.5000    
           136     118.069         135.347         130.000         153.172         250.127         44.5207         294.647        85     4    89     0.00000         130.000         13.0000    
           137     118.337         135.102         130.000         153.232         253.003         41.1500         294.153        85     4    89     0.00000         130.000         13.5000    
           138     118.584         134.875         130.000         153.294         255.662         38.1561         293.818        85     4    89     0.00000         130.000         14.0000    
           139     118.814         134.665         130.000         153.358         258.042         61.1009         319.143        85     4    89     0.00000         130.000         14.5000    
           140     119.027         134.470         130.000         153.423         260.296         57.5970         317.893        85     4    89     0.00000         130.000         15.0000    
           141     78.4783         182.158         140.000         159.692         223.524        0.523014E-20     223.524        85     4    89    0.148548E-12     140.000         1.50000    
           142     85.2627         173.495         140.000         160.297         223.667        0.523014E-20     223.667        85     4    89    0.142109E-12     140.000         2.00000    
           143     91.8533         167.412         140.000         160.582         235.794        0.523014E-20     235.794        85     4    89    0.321965E-14     140.000         2.50000    
           144     97.1470         162.892         140.000         160.744         234.879        0.598583E-20     234.879        85     4    89    0.421885E-14     140.000         3.00000    
           145     101.273         159.430         140.000         160.849         227.164        0.718259E-20     227.164        85     4    89    0.480727E-13     140.000         3.50000    
